loan_id,customer_id,firstname,lastname,age,branch_id,branch_name,account_id,account_type,account_opening_date,has_account,loan_type,loan_amount,interest_rate,loan_term,loan_status,approval_rejection_date
1531,1531,Charles,Eckardt,91,5,Bergen,1531,current,2011-11-17,True,mortgage,49675.47,0.0237,48,closed,2022-04-08
1561,1561,David,Kröger,37,69,Doha,1561,current,2019-12-13,True,auto,34701.44,0.0553,48,approved,2021-01-09
1563,1563,Linda,Werner,76,8,Sarajevo,1563,savings,2020-02-08,True,mortgage,36060.99,0.0117,24,approved,2021-10-22
1570,1570,Joshua,Radtke,19,19,Sofia,1570,savings,2004-06-18,True,auto,5127.18,0.0384,36,closed,2022-10-20
1576,1576,Susan,Albrecht,37,7,London,1576,current,2014-02-15,True,personal,30545.35,0.0506,36,rejected,2021-09-12
1579,1579,Andrew,Stahl,43,7,London,1579,savings,2021-08-02,True,auto,26277.41,0.0282,36,approved,2022-02-10
1583,1583,Michael,Ebel,30,16,Florence,1583,current,1996-11-13,True,personal,27943.98,0.0259,24,rejected,2022-06-03
1590,1590,Joshua,Lorenzen,83,95,Prague,1590,savings,2023-08-06,True,personal,33732.21,0.0146,12,closed,2020-10-20
1591,1591,Joseph,Wahl,31,61,Brussels,1591,current,2010-10-17,True,mortgage,31755.24,0.0083,24,approved,2020-06-18
1612,1612,Emily,Pütz,70,36,Naples,1612,current,2022-04-25,True,mortgage,2880.44,0.0344,36,rejected,2022-03-06
1623,1623,Timothy,Meier,46,41,Tallinn,1623,savings,2009-03-24,True,auto,16618.04,0.0332,12,approved,2020-05-02
1628,1628,Sarah,Sperling,48,16,Florence,1628,savings,1997-10-20,True,personal,49551.8,0.0484,36,closed,2021-11-23
1651,1651,Barbara,Pütz,42,37,Cape Town,1651,savings,1998-07-05,True,mortgage,31033.66,0.0072,60,approved,2022-06-19
1705,1705,William,Kern,24,74,Kuwait City,1705,savings,2001-03-16,True,personal,38698.72,0.0041,24,rejected,2022-11-27
1732,1732,Paul,Mahler,78,27,Baku,1732,savings,2002-07-04,True,auto,21504.14,0.0061,24,approved,2021-05-02
1744,1744,Michael,Gebhardt,76,55,Chicago,1744,current,2011-02-27,True,auto,43231.55,0.0092,48,approved,2020-02-21
1748,1748,Anthony,Kranz,59,85,Casablanca,1748,savings,2017-11-23,True,auto,45811.46,0.0508,60,rejected,2021-07-20
1778,1778,Kevin,Dietrich,61,38,Stuttgart,1778,current,2014-04-20,True,mortgage,42972.66,0.0116,60,closed,2020-09-14
1811,1811,Emily,Klaus,24,26,Frankfurt,1811,savings,2004-08-15,True,mortgage,47526.18,0.0364,24,rejected,2021-04-17
1847,1847,Jennifer,Lenz,52,28,Zurich,1847,current,2015-11-10,True,auto,4027.47,0.0323,24,rejected,2020-08-24
1857,1857,Mark,Ochs,58,4,Amsterdam,1857,savings,2005-09-24,True,personal,47206.0,0.0195,36,closed,2020-10-13
1926,1926,John,Philipp,26,85,Casablanca,1926,current,1998-04-24,True,mortgage,48572.1,0.0545,60,rejected,2022-12-09
1965,1965,Emily,Maier,33,45,Vienna,1965,current,2011-02-21,True,auto,40515.92,0.0419,60,approved,2022-08-15
2011,2011,Barbara,Schiller,99,67,Kiev,2011,current,2023-10-23,True,auto,34543.96,0.0414,60,closed,2021-08-07
2013,2013,Linda,Link,28,99,Bangkok,2013,savings,2024-12-22,True,mortgage,43884.38,0.0384,24,closed,2022-05-03
2029,2029,Susan,Reinecke,21,44,Valencia,2029,savings,1999-04-16,True,mortgage,36370.18,0.057,48,approved,2021-12-19
2067,2067,Nancy,Baum,21,83,Oslo,2067,savings,2001-04-11,True,personal,39243.61,0.0073,48,rejected,2021-04-06
2094,2094,Charles,Wolff,51,23,Warsaw,2094,current,2020-02-01,True,mortgage,19547.91,0.0242,24,rejected,2020-04-16
2124,2124,Betty,Muth,79,93,San Francisco,2124,current,2002-01-14,True,mortgage,46275.06,0.0233,48,closed,2021-01-29
2126,2126,Andrew,Jordan,67,22,Lisbon,2126,current,2008-12-06,True,personal,3154.81,0.0401,48,closed,2022-08-25
2141,2141,Jessica,Wolf,95,80,Bucharest,2141,current,2000-12-21,True,auto,35649.02,0.0591,12,closed,2022-05-07
2159,2159,Timothy,Stamm,73,72,Jeddah,2159,current,1999-12-18,True,auto,16098.27,0.0185,12,rejected,2021-11-26
2163,2163,Ronald,Schüller,48,24,Cairo,2163,savings,1999-07-23,True,auto,24431.92,0.0018,24,approved,2020-01-28
2172,2172,Stephanie,Brandl,74,1,Lyon,2172,savings,1995-12-07,True,personal,16356.33,0.016,48,rejected,2020-05-24
2173,2173,Susan,Benz,94,25,Odessa,2173,current,1998-09-28,True,personal,48258.11,0.0325,48,closed,2020-12-19
2184,2184,Robert,Scheffler,72,97,Riyadh,2184,savings,2003-07-12,True,personal,13298.87,0.05,48,approved,2022-08-06
2207,2207,Daniel,Wulf,97,95,Prague,2207,savings,2020-04-18,True,mortgage,21101.91,0.0282,12,approved,2020-10-20
2213,2213,Stephanie,Kuhn,31,35,Podgorica,2213,current,2024-08-05,True,auto,23330.0,0.0418,36,rejected,2021-11-25
2221,2221,Timothy,Ortmann,87,55,Chicago,2221,savings,1998-12-01,True,auto,11210.04,0.0066,60,approved,2020-06-10
2222,2222,Lisa,Endres,30,37,Cape Town,2222,savings,2022-06-14,True,auto,23739.62,0.044,60,approved,2020-07-27
2230,2230,Stephanie,Büttner,72,12,Berlin,2230,savings,1996-06-28,True,mortgage,32807.56,0.0231,24,rejected,2021-11-15
2231,2231,Karen,Heine,64,72,Jeddah,2231,savings,2003-03-24,True,mortgage,16326.26,0.0149,12,approved,2022-08-18
2232,2232,Thomas,Kasper,40,8,Sarajevo,2232,current,2010-06-27,True,auto,28006.94,0.0517,48,rejected,2022-09-11
2255,2255,Mary,Mende,33,14,Marseille,2255,current,1995-07-12,True,auto,31520.01,0.0044,48,closed,2020-12-26
2264,2264,David,Cramer,99,75,Milan,2264,savings,2001-07-22,True,personal,39415.53,0.0477,48,closed,2021-01-21
2267,2267,Kenneth,Henning,49,60,Utrecht,2267,savings,2022-05-03,True,personal,7460.13,0.028,36,closed,2022-03-20
2302,2302,Ronald,Mueller,30,74,Kuwait City,2302,current,1998-10-01,True,auto,43311.15,0.0444,24,rejected,2020-11-07
2310,2310,Melissa,Burmeister,67,62,Toronto,2310,current,2014-03-25,True,mortgage,39544.47,0.0244,12,closed,2021-01-16
2315,2315,David,Christiansen,51,91,Tashkent,2315,current,2018-10-28,True,personal,18077.89,0.036,24,closed,2022-03-28
2327,2327,Barbara,Kohler,60,45,Vienna,2327,savings,2023-04-25,True,mortgage,45486.36,0.0357,36,approved,2022-05-17
2331,2331,Paul,Sprenger,87,73,Lille,2331,current,2024-01-26,True,mortgage,24512.47,0.0213,48,approved,2021-05-20
2372,2372,Carol,Wahl,92,25,Odessa,2372,current,2023-07-06,True,mortgage,35351.93,0.0003,60,rejected,2021-12-16
2388,2388,Joshua,Schüller,60,43,Krakow,2388,savings,2020-05-08,True,mortgage,43654.7,0.0267,24,rejected,2022-08-23
2430,2430,Matthew,Kummer,75,72,Jeddah,2430,savings,2009-09-22,True,mortgage,19755.69,0.0172,24,closed,2020-02-18
2433,2433,Margaret,Petzold,59,91,Tashkent,2433,current,2003-03-26,True,personal,7630.37,0.0176,12,rejected,2021-09-24
2439,2439,Ronald,Mangold,63,94,Munich,2439,current,2016-08-05,True,personal,34401.58,0.0573,12,approved,2022-03-08
2453,2453,Emily,Braun,67,53,Tokyo,2453,current,1995-11-13,True,mortgage,46502.35,0.0014,24,rejected,2022-04-28
2495,2495,Patricia,Pfeffer,45,8,Sarajevo,2495,savings,2020-04-22,True,auto,15983.77,0.0051,12,approved,2022-10-20
2556,2556,Sarah,Opitz,43,50,Athens,2556,current,2002-10-20,True,mortgage,15241.42,0.018,60,closed,2022-07-19
2557,2557,Jennifer,Petry,39,98,Paris,2557,savings,2002-02-18,True,mortgage,36591.61,0.0198,24,rejected,2021-02-02
2582,2582,Michael,Braun,28,52,Venice,2582,current,1998-09-16,True,auto,24444.62,0.0007,36,rejected,2021-09-02
2583,2583,Daniel,Grunwald,42,34,Gothenburg,2583,current,2019-08-16,True,mortgage,37528.86,0.0011,24,closed,2021-05-31
2584,2584,Sandra,Petry,71,61,Brussels,2584,savings,1995-03-23,True,mortgage,48457.08,0.0561,48,approved,2022-10-19
2606,2606,Ashley,Baumann,75,76,Dushanbe,2606,savings,2006-11-18,True,auto,42606.08,0.0354,60,rejected,2020-06-20
2613,2613,David,Zimmermann,45,54,Cologne,2613,current,2017-11-16,True,mortgage,6625.2,0.0131,36,rejected,2021-02-11
2628,2628,Matthew,Hager,91,45,Vienna,2628,current,2024-01-02,True,personal,44428.4,0.0436,60,approved,2021-09-10
2639,2639,Kenneth,Schnell,23,52,Venice,2639,savings,1999-04-12,True,mortgage,31793.0,0.0221,60,closed,2022-07-11
2675,2675,Mary,May,85,66,Hong Kong,2675,current,1999-10-24,True,mortgage,14729.12,0.0043,48,approved,2020-12-12
2702,2702,Donna,Hopp,82,39,Almaty,2702,savings,2001-10-26,True,mortgage,47828.94,0.0419,36,closed,2020-06-04
2708,2708,Anthony,Krause,70,49,Singapore,2708,savings,2017-07-03,True,personal,28011.24,0.0374,24,rejected,2020-08-27
2713,2713,Paul,Grundmann,59,66,Hong Kong,2713,savings,2017-03-15,True,mortgage,45438.92,0.034,24,rejected,2020-04-08
2715,2715,Robert,Falk,73,88,Tirana,2715,current,2005-01-14,True,auto,33853.12,0.043,24,closed,2021-10-06
2718,2718,Charles,Schröter,58,39,Almaty,2718,savings,2011-05-20,True,auto,33088.17,0.0057,48,approved,2022-06-19
2723,2723,Daniel,Morgenstern,90,36,Naples,2723,current,2018-12-18,True,mortgage,21147.25,0.0088,60,approved,2020-02-08
2733,2733,Karen,Horst,56,89,Rome,2733,savings,2007-05-08,True,personal,28180.34,0.0551,60,rejected,2022-07-27
2735,2735,Brian,Thiele,34,57,Antwerp,2735,savings,2014-10-11,True,personal,44831.86,0.0577,24,closed,2022-03-02
2754,2754,Carol,Hofer,70,46,Trondheim,2754,savings,2002-12-05,True,mortgage,32819.25,0.0314,60,closed,2021-10-20
2756,2756,Carol,Wahl,92,84,Bishkek,2756,current,2021-05-16,True,auto,13646.63,0.0315,60,approved,2022-05-31
2784,2784,Christopher,Martens,41,77,Copenhagen,2784,savings,2018-03-07,True,personal,22332.69,0.0223,48,approved,2022-07-26
2787,2787,Amanda,Ehlert,47,67,Kiev,2787,current,2021-06-27,True,personal,9956.9,0.0123,48,closed,2022-09-22
2815,2815,Robert,Heilmann,40,16,Florence,2815,current,2003-01-03,True,auto,4695.65,0.024,60,approved,2021-02-16
2898,2898,Emily,Braun,52,83,Oslo,2898,current,2000-12-13,True,mortgage,16185.91,0.0544,48,closed,2020-09-25
2933,2933,Matthew,Döring,60,7,London,2933,current,2018-01-01,True,mortgage,22569.09,0.0427,36,rejected,2022-04-08
2938,2938,Jessica,Jacobs,46,38,Stuttgart,2938,savings,2020-05-10,True,mortgage,48131.99,0.0064,48,rejected,2022-04-03
2943,2943,Michael,Kraft,57,17,Basel,2943,current,1995-08-14,True,auto,19358.04,0.0101,48,rejected,2022-12-14
2947,2947,Andrew,Eggert,44,99,Bangkok,2947,savings,1998-10-09,True,auto,23423.79,0.0113,12,rejected,2021-12-07
2948,2948,Emily,Moll,49,4,Amsterdam,2948,current,2015-08-20,True,auto,8974.96,0.0051,36,closed,2020-03-26
2965,2965,Lisa,Jahnke,81,51,Johannesburg,2965,savings,2001-09-14,True,auto,34640.86,0.0326,48,rejected,2021-09-14
2966,2966,Carol,Mack,66,39,Almaty,2966,current,1999-10-13,True,auto,5004.92,0.0465,36,closed,2021-04-04
2981,2981,Timothy,Kasper,96,79,Nur-Sultan,2981,savings,1999-02-28,True,personal,43840.48,0.0137,36,approved,2022-04-15
3007,3007,Paul,Marx,56,1,Lyon,3007,current,1999-09-24,True,auto,3697.11,0.0291,48,approved,2021-10-18
3010,3010,Nancy,Rausch,30,67,Kiev,3010,current,2010-04-02,True,auto,33801.11,0.0163,24,rejected,2022-03-10
3028,3028,Christopher,Apel,35,33,Ghent,3028,savings,1996-10-23,True,mortgage,26776.89,0.0562,60,rejected,2021-12-03
3030,3030,Brian,Kratz,74,98,Paris,3030,savings,2007-09-05,True,auto,30788.4,0.0228,36,rejected,2020-03-20
3032,3032,Ashley,Behr,66,69,Doha,3032,savings,2010-07-05,True,mortgage,17975.98,0.0,36,rejected,2022-09-16
3033,3033,Ronald,Kasper,45,95,Prague,3033,current,2015-03-25,True,auto,36662.6,0.0558,12,rejected,2021-08-23
3051,3051,Timothy,Wieland,76,84,Bishkek,3051,current,2017-02-25,True,personal,37597.22,0.0509,60,approved,2022-03-18
3053,3053,William,Huth,81,81,Malmo,3053,current,2006-06-05,True,mortgage,6371.41,0.0416,48,rejected,2022-09-20
3072,3072,Andrew,Hein,50,74,Kuwait City,3072,savings,2002-05-15,True,mortgage,35918.59,0.0523,48,closed,2022-02-21
3114,3114,Susan,Fischer,49,47,The Hague,3114,savings,2020-07-16,True,auto,15228.82,0.0363,12,approved,2021-03-02
3141,3141,William,Späth,81,85,Casablanca,3141,savings,2003-10-01,True,personal,25146.03,0.0519,12,rejected,2020-04-05
3147,3147,Charles,Weidner,91,97,Riyadh,3147,current,2007-05-28,True,personal,14232.19,0.0528,24,closed,2020-02-10
3182,3182,Ronald,Arndt,99,89,Rome,3182,current,2007-05-13,True,auto,33835.09,0.0556,24,approved,2022-04-27
3185,3185,Jennifer,Wilkens,99,91,Tashkent,3185,current,2019-03-06,True,auto,29167.99,0.0214,48,closed,2022-09-07
3189,3189,James,Westphal,28,66,Hong Kong,3189,current,2009-07-18,True,auto,33532.5,0.0207,60,approved,2021-07-08
3229,3229,Betty,Schulz,49,2,Porto,3229,savings,1998-08-23,True,personal,17351.73,0.0215,48,approved,2021-12-31
3245,3245,Kevin,Schaaf,36,31,Barcelona,3245,savings,1999-07-11,True,personal,44158.12,0.0208,48,closed,2020-08-29
3278,3278,Kevin,Heck,97,82,Dublin,3278,current,2011-04-27,True,mortgage,13288.36,0.0187,24,closed,2020-09-11
3284,3284,Linda,Neubauer,71,39,Almaty,3284,savings,2000-07-07,True,personal,14459.08,0.0031,60,approved,2020-12-18
3296,3296,David,Krüger,94,45,Vienna,3296,savings,2008-05-15,True,auto,38981.12,0.0462,48,approved,2021-08-07
3304,3304,Ashley,Freese,27,10,Chisinau,3304,current,2009-02-17,True,mortgage,32644.74,0.0281,36,rejected,2020-05-10
3316,3316,Patricia,Spindler,55,55,Chicago,3316,current,2010-11-27,True,auto,47695.4,0.0141,60,approved,2021-03-13
3337,3337,Charles,Bräuer,45,92,Seoul,3337,savings,2003-08-21,True,mortgage,18129.82,0.013,36,rejected,2021-04-10
3349,3349,Sandra,Keil,54,83,Oslo,3349,savings,2010-03-18,True,personal,42643.27,0.0475,48,approved,2022-03-16
3362,3362,Robert,Huth,30,31,Barcelona,3362,current,2003-02-04,True,auto,11048.48,0.0549,12,rejected,2020-06-28
3368,3368,Andrew,Förster,25,79,Nur-Sultan,3368,savings,1999-02-06,True,personal,40159.79,0.0192,24,rejected,2021-05-30
3387,3387,Matthew,Lauterbach,24,58,Ljubljana,3387,current,1996-05-17,True,auto,42946.41,0.0181,48,approved,2020-06-29
3408,3408,Anthony,Haller,97,88,Tirana,3408,current,2014-05-17,True,auto,37240.09,0.0321,24,approved,2022-06-25
3414,3414,Linda,Heinrich,74,67,Kiev,3414,savings,1999-03-14,True,auto,39063.28,0.0318,48,rejected,2021-08-07
3420,3420,Ronald,Mayr,80,94,Munich,3420,savings,2014-05-16,True,auto,19516.67,0.0385,24,rejected,2022-09-09
3433,3433,Carol,Ortmann,44,78,Belgrade,3433,savings,2014-12-02,True,mortgage,46198.94,0.0355,24,rejected,2021-02-24
3440,3440,Susan,Hauck,57,15,Zagreb,3440,current,2017-02-04,True,personal,21666.16,0.0296,24,closed,2022-01-25
3444,3444,Susan,Anders,51,57,Antwerp,3444,current,2007-01-23,True,auto,6255.86,0.0474,36,rejected,2022-01-08
3454,3454,William,Noll,85,84,Bishkek,3454,savings,2003-04-22,True,mortgage,4253.56,0.0045,48,closed,2022-01-18
3456,3456,Kenneth,Schütt,54,65,Yerevan,3456,savings,2015-02-05,True,mortgage,18594.47,0.0237,24,rejected,2020-08-20
3463,3463,Linda,Buck,85,42,Stockholm,3463,current,2003-11-28,True,auto,49436.71,0.0268,24,closed,2021-11-08
3478,3478,Stephanie,Klotz,85,98,Paris,3478,savings,2006-07-17,True,auto,31176.49,0.0185,48,rejected,2022-10-13
3515,3515,Sarah,Schilling,32,95,Prague,3515,savings,2003-06-26,True,mortgage,11481.1,0.0014,60,approved,2021-05-08
3527,3527,Amanda,Bader,94,24,Cairo,3527,current,1996-06-23,True,mortgage,38553.3,0.0418,12,approved,2020-09-21
3529,3529,Nancy,Kessler,34,33,Ghent,3529,savings,2009-08-20,True,personal,40879.9,0.0403,60,approved,2022-12-05
3537,3537,Jennifer,Rau,24,4,Amsterdam,3537,current,2016-08-10,True,personal,35784.82,0.0088,48,closed,2020-02-26
3557,3557,Deborah,Dick,27,94,Munich,3557,savings,2017-08-23,True,personal,14306.63,0.0305,36,rejected,2022-10-15
3572,3572,Charles,Bosch,49,79,Nur-Sultan,3572,savings,1998-08-11,True,auto,44607.79,0.0152,24,approved,2021-12-08
3583,3583,Nancy,Wulff,84,86,Sydney,3583,savings,1995-10-20,True,auto,23456.16,0.0447,60,closed,2021-12-09
3586,3586,Kenneth,Tietz,39,61,Brussels,3586,current,2009-10-26,True,auto,18745.93,0.0151,60,rejected,2020-11-13
3590,3590,Melissa,Burkhardt,70,73,Lille,3590,current,2021-06-12,True,personal,41171.57,0.0591,60,closed,2022-05-21
3599,3599,Christopher,Berndt,39,13,Bologna,3599,current,2020-08-15,True,auto,27645.45,0.0331,36,approved,2022-10-26
3614,3614,Anthony,Seidel,79,41,Tallinn,3614,current,2000-09-17,True,personal,3612.42,0.0345,36,approved,2021-05-07
3616,3616,Daniel,Wilke,79,49,Singapore,3616,current,2014-12-25,True,personal,22556.17,0.0262,24,rejected,2021-10-24
3636,3636,Michelle,Häusler,51,47,The Hague,3636,current,2008-03-15,True,mortgage,30538.72,0.0185,48,rejected,2020-05-13
3723,3723,Sarah,Haack,66,67,Kiev,3723,savings,1998-10-17,True,auto,18156.1,0.0223,24,approved,2020-10-13
3724,3724,Christopher,Noack,72,93,San Francisco,3724,current,2004-03-11,True,auto,36167.03,0.0592,12,closed,2021-11-11
3754,3754,William,Kempf,48,88,Tirana,3754,savings,2014-06-28,True,auto,2506.93,0.0578,60,rejected,2020-10-19
3757,3757,Sandra,Reis,33,18,Muscat,3757,savings,2021-02-05,True,personal,8361.23,0.0067,24,closed,2020-03-10
3802,3802,Ronald,Helbig,34,67,Kiev,3802,current,2008-01-19,True,mortgage,4741.19,0.0595,60,rejected,2022-08-20
3813,3813,Nancy,Spies,61,87,Turin,3813,savings,2019-04-01,True,auto,46070.11,0.0564,12,rejected,2020-02-18
3824,3824,Lisa,Appel,99,88,Tirana,3824,savings,2020-09-13,True,mortgage,43654.62,0.0271,12,closed,2021-12-27
3835,3835,Margaret,Jacobs,80,31,Barcelona,3835,current,2021-08-21,True,mortgage,39115.56,0.049,60,approved,2022-07-29
3855,3855,Christopher,Cremer,78,88,Tirana,3855,current,2020-03-17,True,mortgage,35768.43,0.0348,60,rejected,2021-02-02
3863,3863,Donna,Börner,46,89,Rome,3863,current,2008-05-22,True,personal,11668.88,0.0028,24,approved,2021-05-21
3886,3886,Brian,Fink,78,50,Athens,3886,current,1999-08-09,True,auto,40291.77,0.0277,36,approved,2021-08-22
3900,3900,Donald,Preuß,76,71,New York,3900,savings,2009-01-05,True,personal,45901.8,0.0024,36,rejected,2020-07-31
3911,3911,Charles,Beyer,27,45,Vienna,3911,savings,2001-04-28,True,personal,24477.54,0.0342,48,approved,2020-08-07
3912,3912,Jessica,Beyer,87,79,Nur-Sultan,3912,savings,2002-08-09,True,auto,21832.26,0.0012,12,approved,2020-01-12
3947,3947,Mary,Walther,28,84,Bishkek,3947,current,2010-03-04,True,auto,42796.12,0.0494,36,approved,2022-05-01
3962,3962,Susan,Ehrhardt,72,35,Podgorica,3962,current,2016-06-16,True,mortgage,26900.9,0.0374,12,approved,2021-08-27
3996,3996,Kenneth,Biermann,83,27,Baku,3996,current,2009-05-10,True,personal,23156.72,0.0188,48,rejected,2022-10-04
4029,4029,Donald,Kunze,78,77,Copenhagen,4029,current,2006-08-15,True,personal,35505.21,0.015,24,rejected,2021-10-08
4039,4039,Donald,Küster,99,94,Munich,4039,current,2003-08-04,True,mortgage,19862.54,0.0432,60,closed,2022-05-18
4049,4049,Nancy,Christiansen,35,52,Venice,4049,current,2020-07-03,True,personal,28703.98,0.0245,60,approved,2020-01-03
4101,4101,David,Vogel,52,89,Rome,4101,current,1999-05-14,True,personal,35972.88,0.0524,48,rejected,2021-12-05
4108,4108,Carol,Kaufmann,50,20,Vilnius,4108,savings,2013-01-13,True,personal,21661.99,0.0385,48,approved,2022-04-02
4113,4113,Betty,Tillmann,45,3,Manama,4113,savings,1995-05-16,True,auto,38130.68,0.0393,24,approved,2022-08-31
4138,4138,Steven,Schilling,74,62,Toronto,4138,savings,2016-08-21,True,auto,2063.68,0.042,36,rejected,2022-09-15
4200,4200,Thomas,Bruhn,95,90,Bratislava,4200,current,2018-08-12,True,auto,22077.1,0.0165,24,closed,2022-04-08
4209,4209,Kimberly,Drechsler,73,73,Lille,4209,current,2021-04-16,True,auto,31633.71,0.0511,60,rejected,2022-07-06
4226,4226,Timothy,Fritz,86,5,Bergen,4226,current,2014-09-06,True,mortgage,46064.31,0.0174,24,closed,2020-07-30
4230,4230,Linda,Busse,50,95,Prague,4230,current,2011-08-02,True,personal,20995.74,0.0096,24,approved,2021-08-30
4270,4270,Sandra,Brückner,23,54,Cologne,4270,current,2008-12-06,True,mortgage,34891.49,0.0286,36,rejected,2021-07-29
4290,4290,Timothy,Zander,76,30,Budapest,4290,current,2019-10-05,True,mortgage,4534.44,0.0084,24,closed,2022-05-06
4293,4293,Melissa,Hinz,63,10,Chisinau,4293,current,1995-10-09,True,auto,30894.11,0.0524,12,closed,2021-05-01
4301,4301,William,Eckardt,94,95,Prague,4301,savings,2017-02-28,True,auto,3324.33,0.0135,36,rejected,2020-11-18
4302,4302,Steven,Reis,68,92,Seoul,4302,current,2008-05-11,True,mortgage,4155.1,0.0487,36,closed,2022-12-12
4337,4337,William,Wirtz,48,83,Oslo,4337,current,1996-02-27,True,auto,1071.17,0.0108,12,closed,2022-09-28
4341,4341,Jennifer,Ewald,75,6,Hamburg,4341,current,2007-04-15,True,auto,6083.81,0.0149,12,rejected,2022-01-11
4363,4363,Thomas,Kempf,66,53,Tokyo,4363,current,2003-02-05,True,auto,25030.41,0.0416,12,rejected,2022-03-07
4407,4407,Paul,Bernhardt,54,4,Amsterdam,4407,current,2003-03-20,True,mortgage,48805.7,0.0421,36,rejected,2020-02-28
4417,4417,Anthony,Brüning,69,45,Vienna,4417,current,2021-01-23,True,personal,45017.73,0.0011,12,closed,2022-10-31
4420,4420,Emily,Hille,99,34,Gothenburg,4420,current,1996-06-18,True,auto,29332.48,0.0328,36,closed,2022-09-09
4447,4447,Sandra,Gerber,67,64,Luxembourg,4447,current,2021-04-05,True,mortgage,24288.68,0.0083,48,rejected,2022-02-13
4449,4449,Sarah,Möller,72,8,Sarajevo,4449,current,1999-12-26,True,personal,18614.11,0.0156,48,rejected,2020-08-03
4453,4453,Kenneth,Schulze,20,73,Lille,4453,savings,2000-07-02,True,auto,10544.37,0.0391,48,approved,2020-07-21
4474,4474,John,Wichmann,29,92,Seoul,4474,current,2007-11-05,True,mortgage,8535.4,0.0262,48,closed,2021-02-19
4487,4487,Mark,Neubert,68,96,Reykjavik,4487,savings,1998-03-26,True,personal,26827.1,0.0287,36,approved,2022-08-20
4496,4496,Melissa,Brauer,87,43,Krakow,4496,current,2011-09-05,True,auto,1078.77,0.0358,24,rejected,2022-11-23
4499,4499,Joseph,Hamann,27,98,Paris,4499,current,2002-10-19,True,mortgage,5916.61,0.0327,36,rejected,2021-02-20
4502,4502,James,Hauser,85,67,Kiev,4502,savings,2008-12-06,True,auto,14711.03,0.0561,60,approved,2021-10-10
4523,4523,Kenneth,Seiler,59,30,Budapest,4523,current,2014-07-16,True,auto,11472.54,0.0059,24,rejected,2021-09-15
4527,4527,Michelle,Biermann,59,3,Manama,4527,current,2011-01-16,True,mortgage,8070.0,0.0233,24,rejected,2021-06-17
4543,4543,Robert,Winter,42,60,Utrecht,4543,savings,2009-02-15,True,personal,10074.35,0.0248,60,rejected,2020-09-17
4553,4553,Deborah,Friese,84,19,Sofia,4553,savings,2010-12-09,True,mortgage,8377.47,0.0314,36,closed,2021-10-07
4559,4559,Charles,Rösler,66,76,Dushanbe,4559,savings,2018-01-04,True,mortgage,49274.35,0.0312,48,approved,2020-07-15
4584,4584,James,Baumgart,58,23,Warsaw,4584,savings,2023-05-12,True,mortgage,10873.1,0.0009,36,approved,2021-07-31
4599,4599,Joshua,Borchert,49,3,Manama,4599,savings,2021-12-20,True,personal,9132.25,0.0233,12,closed,2021-04-10
4632,4632,Steven,Heinemann,99,32,Geneva,4632,current,2004-12-24,True,mortgage,21899.62,0.0344,24,closed,2020-04-10
4642,4642,Michelle,Mai,59,72,Jeddah,4642,savings,2015-12-01,True,personal,36562.07,0.0199,60,rejected,2020-02-25
4657,4657,Elizabeth,Lechner,21,96,Reykjavik,4657,savings,2005-05-11,True,personal,31402.81,0.0395,12,closed,2022-03-01
4669,4669,Susan,Wessels,18,92,Seoul,4669,savings,2000-08-16,True,personal,46458.4,0.0533,12,rejected,2021-04-10
4716,4716,Karen,Böhm,63,28,Zurich,4716,current,2010-11-13,True,mortgage,13573.36,0.028,60,closed,2020-12-20
4740,4740,Elizabeth,Völker,84,38,Stuttgart,4740,current,2011-08-19,True,mortgage,13011.63,0.0482,24,closed,2020-04-27
4787,4787,Sandra,Stark,82,64,Luxembourg,4787,current,1995-03-16,True,personal,10408.49,0.001,36,approved,2021-09-25
4788,4788,Matthew,Konrad,31,12,Berlin,4788,savings,2023-05-19,True,auto,22521.42,0.0395,24,approved,2020-12-05
4790,4790,Joseph,Büttner,39,72,Jeddah,4790,current,2007-05-05,True,personal,15382.33,0.0292,12,rejected,2021-12-04
4810,4810,James,Brockmann,65,23,Warsaw,4810,current,2002-04-16,True,personal,41827.72,0.0441,12,closed,2021-01-04
4828,4828,Charles,Rösler,30,70,Madrid,4828,current,2008-10-19,True,personal,21469.27,0.0019,36,approved,2020-06-21
4872,4872,Donna,Volk,57,9,Los Angeles,4872,current,2021-08-24,True,personal,33272.93,0.0268,24,closed,2021-08-13
4891,4891,Joshua,Küpper,57,57,Antwerp,4891,current,2010-12-02,True,mortgage,27533.71,0.0365,24,rejected,2021-10-01
4894,4894,Steven,Hollmann,42,67,Kiev,4894,current,2016-01-17,True,personal,6392.94,0.0149,24,rejected,2021-07-09
4898,4898,Charles,Merten,59,30,Budapest,4898,savings,2024-03-03,True,personal,28353.32,0.0356,12,closed,2021-07-10
4900,4900,Kevin,Karl,91,93,San Francisco,4900,current,1997-09-12,True,mortgage,36619.59,0.0424,24,approved,2021-05-14
4909,4909,Karen,Fritsche,27,37,Cape Town,4909,current,2001-09-27,True,personal,33696.94,0.0213,12,rejected,2022-11-01
4925,4925,Donna,Berner,90,20,Vilnius,4925,current,2017-07-04,True,personal,9357.04,0.0116,24,approved,2021-07-23
4926,4926,Stephanie,Krämer,87,23,Warsaw,4926,savings,2009-02-20,True,personal,7986.59,0.0237,24,approved,2021-11-19
