customer_id,firstname,lastname,age,branch_id,branch_name,account_id,account_type,account_opening_date,has_account
3898,Timothy,John,39,12,Berlin,3898,current,1996-05-04,True
3903,Emily,May,97,2,Porto,3903,current,1995-08-05,True
3906,Lisa,Wendel,48,32,Geneva,3906,savings,2012-09-23,True
3918,Ashley,Zimmermann,49,38,Stuttgart,3918,savings,2016-01-01,True
3939,Richard,Hiller,69,47,The Hague,3939,current,2010-10-25,True
3953,Susan,Weis,88,58,Ljubljana,3953,savings,2010-01-27,True
3955,Ashley,Schaefer,58,12,Berlin,3955,savings,2003-07-19,True
3963,Richard,Kleine,94,88,Tirana,3963,savings,2023-09-18,True
3969,Donna,Merten,94,63,Dubai,3969,current,2006-09-10,True
3971,Mary,Baumeister,68,70,Madrid,3971,savings,2001-09-05,True
4018,Melissa,Pabst,18,92,Seoul,4018,savings,2001-10-17,True
4023,Patricia,Fröhlich,37,43,Krakow,4023,savings,2024-02-05,True
4028,Barbara,Janßen,37,38,Stuttgart,4028,current,2001-06-04,True
4038,Joseph,Thoma,81,96,Reykjavik,4038,savings,1997-01-28,True
4083,Matthew,Ulrich,49,58,Ljubljana,4083,current,2020-11-06,True
4094,Amanda,Heitmann,21,67,Kiev,4094,savings,2013-04-10,True
4102,Charles,Bohn,32,21,Helsinki,4102,savings,2014-03-24,True
4117,Deborah,Frisch,89,48,Rotterdam,4117,current,2018-03-02,True
4132,Jessica,Heider,64,38,Stuttgart,4132,current,2016-09-24,True
4155,Amanda,Oswald,57,81,Malmo,4155,current,2022-03-24,True
4158,Michelle,Wenzel,41,60,Utrecht,4158,savings,2018-10-28,True
4176,Lisa,Theis,19,33,Ghent,4176,current,2023-08-09,True
4183,Michael,Lampe,84,4,Amsterdam,4183,savings,1998-11-06,True
4198,Jessica,Korn,69,88,Tirana,4198,savings,2018-09-28,True
4202,Betty,Weise,41,25,Odessa,4202,current,2011-11-22,True
4215,Matthew,Dietz,81,50,Athens,4215,current,2012-07-15,True
4224,John,Küppers,49,80,Bucharest,4224,current,1996-04-26,True
4240,Mark,Ullrich,19,84,Bishkek,4240,current,1999-06-20,True
4286,Ronald,Engel,47,97,Riyadh,4286,savings,2014-02-25,True
4305,Anthony,Amann,24,43,Krakow,4305,current,2024-06-28,True
4314,Lisa,Fiebig,22,72,Jeddah,4314,current,2016-11-16,True
4360,Amanda,Hentschel,86,31,Barcelona,4360,savings,2023-07-27,True
4361,Mark,Schrader,48,21,Helsinki,4361,current,2003-12-26,True
4368,Kimberly,Michael,96,47,The Hague,4368,savings,2024-02-12,True
4371,Carol,Wetzel,92,58,Ljubljana,4371,current,1999-01-04,True
4388,Amanda,Gerber,30,30,Budapest,4388,current,2007-01-24,True
4405,Anthony,Schaper,60,8,Sarajevo,4405,savings,1997-08-21,True
4434,Sandra,Steffen,47,2,Porto,4434,savings,2017-04-25,True
4440,Sarah,Dreher,93,40,Istanbul,4440,savings,2000-12-20,True
4479,Susan,Kempf,27,17,Basel,4479,savings,2000-05-05,True
4485,Stephanie,Aigner,51,47,The Hague,4485,current,2007-05-23,True
4495,Betty,Wüst,59,83,Oslo,4495,current,2006-01-18,True
4518,Daniel,Muth,80,99,Bangkok,4518,current,2001-05-12,True
4535,Timothy,Herbst,93,75,Milan,4535,current,2018-07-08,True
4539,Donna,Pilz,26,81,Malmo,4539,current,2004-07-04,True
4564,Donald,Wirth,97,84,Bishkek,4564,savings,2000-04-11,True
4586,Margaret,Schnabel,93,62,Toronto,4586,savings,2018-06-17,True
4594,Joshua,Grünewald,31,48,Rotterdam,4594,current,2002-07-01,True
4600,Thomas,Burger,23,28,Zurich,4600,current,2002-11-07,True
4615,Brian,Reinecke,80,25,Odessa,4615,savings,2010-07-11,True
4646,Anthony,Hornung,71,12,Berlin,4646,savings,2011-04-06,True
4661,Patricia,Reimers,22,64,Luxembourg,4661,savings,2002-03-03,True
4666,Paul,Knauer,21,65,Yerevan,4666,savings,1997-02-08,True
4679,Barbara,Schultz,89,51,Johannesburg,4679,current,1998-08-15,True
4688,Betty,Mann,95,33,Ghent,4688,current,2005-10-10,True
4693,Deborah,Vogt,46,96,Reykjavik,4693,savings,1997-11-22,True
4706,John,Heidemann,37,52,Venice,4706,savings,2004-08-28,True
4747,Elizabeth,Fritz,79,71,New York,4747,savings,2011-01-17,True
4758,Anthony,Schuster,30,85,Casablanca,4758,current,2002-10-11,True
4761,Amanda,Hoch,38,44,Valencia,4761,savings,1997-10-22,True
4857,Kevin,Fröhlich,23,17,Basel,4857,current,2009-07-08,True
4864,Steven,Lorenzen,92,44,Valencia,4864,current,2024-06-22,True
4868,Ashley,Pfeffer,80,10,Chisinau,4868,current,2019-09-02,True
4892,Ronald,Schüler,84,29,Ashgabat,4892,savings,2001-06-20,True
4920,Betty,Bremer,78,73,Lille,4920,savings,2015-12-05,True
4942,Timothy,Rabe,22,51,Johannesburg,4942,savings,1995-10-11,True
4943,Sarah,Bernhard,88,79,Nur-Sultan,4943,current,2008-06-10,True
4957,Matthew,Drescher,62,71,New York,4957,savings,2011-07-13,True
4958,Brian,Andres,19,89,Rome,4958,savings,2005-11-11,True
4966,Ronald,Seidel,60,31,Barcelona,4966,savings,2004-06-22,True
4968,Joshua,Nitschke,76,21,Helsinki,4968,savings,1998-03-05,True
4975,Brian,Rode,40,89,Rome,4975,savings,2009-08-20,True
4979,Kenneth,Schnabel,18,39,Almaty,4979,savings,1998-03-24,True
4999,Deborah,Wetzel,24,76,Dushanbe,4999,current,2016-06-19,True
4,Kevin,Seifert,62,41,Tallinn,4,savings,2016-05-16,True
12,Nancy,Jaeger,75,25,Odessa,12,current,2013-05-23,True
25,Steven,Kirchner,26,5,Bergen,25,savings,2007-12-21,True
31,Anthony,Lorenz,71,25,Odessa,31,current,2009-04-11,True
35,Joseph,Diekmann,29,29,Ashgabat,35,current,2008-12-25,True
40,John,Kirchner,94,65,Yerevan,40,savings,2019-10-02,True
41,Charles,Arndt,29,31,Barcelona,41,current,2001-02-24,True
54,Timothy,Rösler,90,59,Melbourne,54,savings,2014-03-19,True
137,Timothy,Schröer,29,36,Naples,137,current,2006-02-14,True
177,Amanda,Freese,84,78,Belgrade,177,current,2002-06-26,True
182,Betty,Ehlert,71,5,Bergen,182,current,2018-11-09,True
198,Carol,Simon,29,82,Dublin,198,savings,2006-04-09,True
204,Nancy,Frick,40,76,Dushanbe,204,current,2014-08-14,True
240,Lisa,Janzen,67,35,Podgorica,240,savings,2012-07-09,True
265,James,Hauck,24,1,Lyon,265,current,1995-03-26,True
266,William,Holz,60,42,Stockholm,266,savings,2003-12-04,True
286,Emily,Heidenreich,40,3,Manama,286,current,2008-11-21,True
301,Margaret,Becker,18,11,Skopje,301,savings,2011-02-02,True
304,Sarah,Struck,76,67,Kiev,304,savings,2002-04-04,True
310,Mark,Grünewald,65,17,Basel,310,current,1996-06-15,True
336,Ashley,Blum,64,95,Prague,336,savings,2008-01-09,True
340,Linda,Reiser,33,22,Lisbon,340,current,2023-11-03,True
363,Andrew,Reimann,82,91,Tashkent,363,savings,2002-01-12,True
371,Andrew,Jürgens,91,24,Cairo,371,savings,2000-02-24,True
394,Mary,Beck,59,77,Copenhagen,394,current,2010-02-08,True
443,Joshua,Beer,25,13,Bologna,443,savings,2021-06-15,True
446,Brian,Wetzel,79,25,Odessa,446,savings,1997-03-18,True
450,Andrew,Cramer,48,55,Chicago,450,current,2014-07-14,True
461,Sandra,Rehm,52,8,Sarajevo,461,current,2021-11-15,True
470,Kimberly,Menzel,83,74,Kuwait City,470,savings,2013-07-13,True
492,Timothy,Lohmann,26,87,Turin,492,savings,1995-05-15,True
513,Donald,Doll,56,45,Vienna,513,current,1996-12-20,True
517,James,Schubert,95,50,Athens,517,savings,2018-01-12,True
520,Patricia,Fritzsche,41,17,Basel,520,current,2002-12-15,True
550,Melissa,Kühne,29,61,Brussels,550,savings,2022-12-25,True
553,Andrew,Meister,38,64,Luxembourg,553,current,1995-04-15,True
582,Margaret,Jaeger,23,99,Bangkok,582,current,1998-12-06,True
603,Matthew,Grunwald,81,94,Munich,603,current,1996-11-13,True
651,Richard,Kuhlmann,78,65,Yerevan,651,savings,2013-12-09,True
660,Paul,Wittmann,64,99,Bangkok,660,current,2015-06-05,True
683,Joshua,Eder,70,59,Melbourne,683,savings,2014-12-25,True
702,Jennifer,Theis,41,63,Dubai,702,savings,2015-05-15,True
703,Amanda,Merkel,85,56,Riga,703,current,2018-10-15,True
712,Paul,Dietz,36,92,Seoul,712,savings,2015-10-07,True
718,Timothy,Döring,79,68,Nice,718,savings,2014-12-25,True
728,William,Späth,90,52,Venice,728,current,2002-07-09,True
746,Paul,Stiller,75,78,Belgrade,746,current,2019-12-10,True
750,Thomas,Schreiber,37,31,Barcelona,750,current,2002-07-28,True
782,Lisa,Schuster,74,59,Melbourne,782,current,1995-08-09,True
806,Christopher,Heuer,60,45,Vienna,806,savings,2014-06-06,True
812,James,Hofer,29,68,Nice,812,current,2005-07-17,True
814,Richard,Rupp,57,94,Munich,814,savings,2003-11-11,True
848,Donna,Hillebrand,34,37,Cape Town,848,savings,2003-06-19,True
926,Kevin,Haag,69,9,Los Angeles,926,current,2003-09-11,True
927,Deborah,Rau,38,98,Paris,927,savings,1998-12-07,True
939,Sandra,Drechsler,68,99,Bangkok,939,savings,2003-10-28,True
949,Michael,Pohlmann,71,52,Venice,949,current,2002-07-03,True
972,Richard,Lindemann,34,49,Singapore,972,current,2016-03-26,True
980,Karen,Scheffler,19,38,Stuttgart,980,current,2017-07-21,True
989,Ronald,Schröter,99,34,Gothenburg,989,current,2016-06-03,True
1008,Ashley,Sommerfeld,70,58,Ljubljana,1008,current,2005-04-13,True
1017,Paul,Wahl,60,96,Reykjavik,1017,current,2002-04-03,True
1052,Susan,Siegel,74,91,Tashkent,1052,savings,2013-11-11,True
1061,Jennifer,Wiegand,54,77,Copenhagen,1061,savings,2020-12-21,True
1078,William,Seeger,43,1,Lyon,1078,current,1995-04-15,True
1091,David,Mangold,39,34,Gothenburg,1091,savings,2009-07-08,True
1114,Matthew,Richter,97,66,Hong Kong,1114,savings,2013-02-15,True
1160,Lisa,Frenzel,99,60,Utrecht,1160,savings,1999-06-04,True
1162,Elizabeth,Krämer,88,62,Toronto,1162,savings,2020-10-03,True
1175,Linda,Hagen,49,78,Belgrade,1175,current,2009-10-13,True
1204,Sandra,Harms,60,70,Madrid,1204,current,2021-04-09,True
1207,Karen,Jacob,22,54,Cologne,1207,current,2014-11-03,True
1217,Patricia,Wimmer,40,83,Oslo,1217,savings,1996-02-06,True
1220,Linda,Zander,69,10,Chisinau,1220,savings,1999-04-02,True
1224,Donald,Brandes,37,62,Toronto,1224,savings,2019-02-27,True
1231,William,Nitsche,35,82,Dublin,1231,savings,2010-10-04,True
1247,David,Möller,18,82,Dublin,1247,savings,2024-09-18,True
1270,Steven,Hartung,77,17,Basel,1270,current,2019-11-04,True
1284,Ronald,Groß,19,57,Antwerp,1284,savings,2000-10-12,True
1300,Ronald,Petersen,89,75,Milan,1300,current,2023-10-20,True
1357,Kevin,May,23,8,Sarajevo,1357,current,2022-07-26,True
1369,Steven,Rothe,73,28,Zurich,1369,current,2002-04-07,True
1379,James,Rademacher,38,76,Dushanbe,1379,current,2007-10-22,True
1385,Mary,Heinrich,32,77,Copenhagen,1385,savings,2010-11-11,True
1394,David,Krug,73,6,Hamburg,1394,current,2019-10-03,True
1404,Melissa,Breuer,59,79,Nur-Sultan,1404,current,2018-02-20,True
1405,Daniel,Ehrhardt,79,72,Jeddah,1405,savings,2012-12-27,True
1433,Margaret,Clausen,95,38,Stuttgart,1433,savings,2024-06-02,True
1446,Anthony,Heinz,95,12,Berlin,1446,current,2012-01-27,True
1507,Andrew,Fleischmann,95,65,Yerevan,1507,savings,2009-07-13,True
1512,Amanda,Janzen,35,6,Hamburg,1512,current,2017-05-07,True
1557,John,Metzner,76,3,Manama,1557,savings,2021-02-20,True
1600,Jessica,Henke,36,31,Barcelona,1600,current,2007-12-19,True
1604,Mary,Kastner,28,71,New York,1604,savings,2015-12-07,True
1642,Deborah,Adams,41,25,Odessa,1642,savings,2012-12-16,True
1667,Mark,Gebauer,50,42,Stockholm,1667,savings,2019-03-20,True
1680,Timothy,Grünewald,50,93,San Francisco,1680,savings,2016-06-17,True
1688,Andrew,Engelhardt,54,66,Hong Kong,1688,current,2024-09-03,True
1697,Richard,Schröder,82,89,Rome,1697,current,2004-02-13,True
1699,Matthew,Esser,82,59,Melbourne,1699,current,2016-07-27,True
1723,Nancy,Lohmann,82,81,Malmo,1723,savings,2006-08-05,True
1731,Jennifer,Gross,69,28,Zurich,1731,savings,2020-01-02,True
1737,Richard,Bosch,31,50,Athens,1737,current,2024-08-25,True
1738,Thomas,Horn,44,10,Chisinau,1738,current,2018-09-10,True
1788,Barbara,Baumgart,54,89,Rome,1788,savings,2022-05-07,True
1803,Andrew,Fritzsche,88,57,Antwerp,1803,savings,1995-06-20,True
1814,Joseph,Jakobs,49,82,Dublin,1814,savings,2023-12-18,True
1818,Lisa,Weiser,39,1,Lyon,1818,current,2023-03-27,True
1823,Stephanie,Römer,42,50,Athens,1823,savings,1997-04-10,True
1850,Emily,Starke,44,4,Amsterdam,1850,current,2015-08-18,True
1867,William,Dietrich,25,35,Podgorica,1867,savings,2001-07-15,True
1933,Deborah,Seifert,76,73,Lille,1933,savings,2004-01-05,True
1935,Mary,Rahn,33,85,Casablanca,1935,current,2011-04-22,True
1942,Charles,Büttner,53,65,Yerevan,1942,savings,2022-06-10,True
1961,Kenneth,Rauch,18,88,Tirana,1961,savings,2010-03-16,True
1988,Mary,Stock,50,78,Belgrade,1988,current,2023-11-09,True
1995,Kimberly,Binder,37,23,Warsaw,1995,current,2021-05-26,True
1996,Carol,Kellermann,55,11,Skopje,1996,savings,1995-06-11,True
1999,Michelle,Behr,44,35,Podgorica,1999,savings,2018-05-15,True
2014,Stephanie,Werner,59,47,The Hague,2014,savings,2017-12-08,True
2059,Joseph,Gebauer,60,65,Yerevan,2059,savings,2017-10-12,True
2075,Stephanie,Boos,84,62,Toronto,2075,current,2016-09-16,True
2089,Barbara,Blume,99,29,Ashgabat,2089,savings,2023-07-08,True
2090,Michael,Beckmann,56,13,Bologna,2090,savings,2005-02-08,True
2096,Steven,Faber,41,48,Rotterdam,2096,savings,2021-06-05,True
2186,Ronald,Bahr,37,97,Riyadh,2186,current,2002-03-26,True
2189,Carol,Kühn,62,53,Tokyo,2189,savings,2007-01-26,True
2205,Donna,Thomas,72,69,Doha,2205,current,2001-06-07,True
2206,Sarah,Urban,53,30,Budapest,2206,current,2019-11-08,True
2263,Richard,Merz,53,90,Bratislava,2263,current,1998-08-12,True
2296,Christopher,Mohr,81,61,Brussels,2296,current,2008-08-19,True
2304,Amanda,Weigel,97,88,Tirana,2304,savings,2000-02-17,True
2306,Sandra,Neubauer,45,14,Marseille,2306,current,1999-03-12,True
2320,Deborah,Geißler,27,48,Rotterdam,2320,current,2003-11-17,True
2322,Jennifer,Scholl,75,78,Belgrade,2322,current,2001-06-01,True
2334,Margaret,Mueller,37,74,Kuwait City,2334,savings,2004-08-19,True
2343,Kevin,Liedtke,58,26,Frankfurt,2343,current,2007-05-08,True
2358,Lisa,Matthes,95,82,Dublin,2358,current,2016-01-04,True
2359,Christopher,Freese,53,98,Paris,2359,current,2021-06-27,True
2369,Andrew,Körber,26,96,Reykjavik,2369,savings,1996-03-21,True
2375,Karen,Rose,52,13,Bologna,2375,current,2024-04-03,True
2387,Elizabeth,Koch,46,8,Sarajevo,2387,savings,2012-01-07,True
2391,John,Brückner,92,32,Geneva,2391,current,2012-05-16,True
2402,Carol,Weis,85,38,Stuttgart,2402,current,2007-06-27,True
2408,Betty,Kock,21,10,Chisinau,2408,current,2002-12-18,True
2415,Carol,Eggert,58,48,Rotterdam,2415,current,2021-12-15,True
2468,Kenneth,Hannemann,70,58,Ljubljana,2468,savings,2024-02-09,True
2488,Michael,Frisch,92,49,Singapore,2488,current,2014-07-23,True
2494,Joshua,Hermanns,56,98,Paris,2494,savings,2024-03-27,True
2497,Ronald,Tillmann,57,65,Yerevan,2497,savings,2014-04-12,True
2512,Jennifer,Reinhold,89,22,Lisbon,2512,savings,2021-04-10,True
2558,Lisa,König,85,58,Ljubljana,2558,current,2008-11-20,True
2616,Andrew,Reis,32,56,Riga,2616,current,2011-10-27,True
2631,Donald,Resch,99,60,Utrecht,2631,current,2024-10-10,True
2649,Joseph,Stephan,85,62,Toronto,2649,current,2022-06-28,True
2656,Richard,Hoppe,77,36,Naples,2656,savings,2002-05-08,True
2662,Jennifer,Hensel,49,23,Warsaw,2662,current,2008-09-09,True
2695,Joshua,Scholl,20,53,Tokyo,2695,savings,2010-07-09,True
2741,William,Nguyen,20,17,Basel,2741,current,2021-08-08,True
2742,Charles,Haupt,70,32,Geneva,2742,savings,1996-03-01,True
2752,Mark,Bauer,35,19,Sofia,2752,current,2014-08-18,True
2757,Richard,Groß,35,46,Trondheim,2757,savings,1997-01-09,True
2765,Deborah,Koller,22,18,Muscat,2765,savings,2017-08-15,True
2781,Daniel,Pfaff,46,17,Basel,2781,savings,1996-08-22,True
2792,Richard,Schroeder,29,45,Vienna,2792,savings,2013-11-15,True
2813,Betty,Exner,24,8,Sarajevo,2813,current,2013-02-07,True
2816,Robert,Schleicher,56,40,Istanbul,2816,savings,2003-04-24,True
2819,Linda,Lampe,35,63,Dubai,2819,current,1998-03-14,True
2822,Timothy,Eichler,55,76,Dushanbe,2822,current,2005-04-01,True
2826,Thomas,Drescher,31,85,Casablanca,2826,savings,2007-11-14,True
2829,Michelle,Lorenz,99,73,Lille,2829,savings,2004-02-08,True
2833,Joseph,Maaß,97,88,Tirana,2833,savings,1995-05-17,True
2843,Stephanie,Schlüter,65,40,Istanbul,2843,savings,2017-10-14,True
2846,Margaret,Just,21,90,Bratislava,2846,current,2006-03-23,True
2877,Ronald,Hamann,66,57,Antwerp,2877,savings,2007-01-09,True
2888,Charles,0,75,5,Bergen,2888,current,1996-12-09,True
2909,Mary,Beyer,28,26,Frankfurt,2909,current,2007-06-08,True
2924,Steven,Evers,52,80,Bucharest,2924,savings,2004-09-04,True
2931,Amanda,Betz,23,66,Hong Kong,2931,current,2010-11-23,True
2940,James,Heinz,57,19,Sofia,2940,current,2003-05-03,True
2944,James,Clemens,47,74,Kuwait City,2944,current,1996-11-18,True
2954,Charles,Obermeier,45,22,Lisbon,2954,savings,1998-05-10,True
2955,Melissa,Döring,91,5,Bergen,2955,savings,2015-02-12,True
2974,William,Roos,74,8,Sarajevo,2974,savings,2012-09-03,True
2987,Sandra,Kuhn,31,23,Warsaw,2987,savings,2009-02-07,True
2999,Sarah,Schnell,79,63,Dubai,2999,savings,2009-01-20,True
3019,Christopher,Eckert,79,51,Johannesburg,3019,current,1996-03-10,True
3039,William,Behrendt,90,38,Stuttgart,3039,savings,2020-04-08,True
3040,Brian,Schade,48,88,Tirana,3040,current,2007-11-03,True
3062,Richard,Schwab,63,61,Brussels,3062,current,2008-11-26,True
3064,Ronald,Berndt,88,52,Venice,3064,savings,2008-09-14,True
3076,Mark,Berndt,96,22,Lisbon,3076,savings,2008-02-25,True
3085,Sandra,Falk,80,40,Istanbul,3085,current,2022-05-03,True
3095,Kenneth,Pohlmann,95,16,Florence,3095,current,2021-11-04,True
3097,Amanda,Seitz,60,27,Baku,3097,savings,2004-03-22,True
3101,Matthew,Palm,25,32,Geneva,3101,current,2023-10-09,True
3128,Sarah,Hanisch,70,13,Bologna,3128,savings,1999-08-25,True
3129,Karen,Hill,89,29,Ashgabat,3129,savings,2024-10-11,True
3132,Patricia,Bühler,72,42,Stockholm,3132,current,2003-09-02,True
3136,John,Scheffler,32,21,Helsinki,3136,current,2024-02-04,True
3142,Sarah,Heinze,86,69,Doha,3142,current,1995-07-19,True
3144,Joseph,Meyer,42,72,Jeddah,3144,current,2010-01-12,True
3148,Carol,Becher,85,44,Valencia,3148,current,2003-06-23,True
3152,Paul,Trautmann,56,49,Singapore,3152,current,2004-03-28,True
3155,Robert,Ewald,93,34,Gothenburg,3155,savings,2008-09-20,True
3164,Charles,Karl,63,86,Sydney,3164,current,2007-03-28,True
3169,Patricia,Blume,94,18,Muscat,3169,savings,2005-02-10,True
3181,Lisa,Hopf,81,75,Milan,3181,savings,2003-09-16,True
3200,Deborah,Ostermann,49,47,The Hague,3200,savings,1997-02-05,True
3233,Matthew,Weidner,27,26,Frankfurt,3233,current,2003-03-27,True
3258,Linda,Ullmann,40,50,Athens,3258,savings,2008-06-19,True
3262,Deborah,Häusler,85,58,Ljubljana,3262,savings,2019-06-15,True
3275,Michael,Wirth,39,27,Baku,3275,current,2014-07-05,True
3335,Amanda,Haase,61,88,Tirana,3335,savings,1999-04-11,True
3355,Timothy,Sprenger,50,19,Sofia,3355,savings,2018-07-28,True
3364,William,Reiter,68,5,Bergen,3364,savings,2016-06-01,True
3366,Joseph,Clausen,61,48,Rotterdam,3366,current,2019-02-23,True
3409,Kimberly,Ziegler,69,21,Helsinki,3409,savings,2018-05-21,True
3426,Donna,Weis,60,39,Almaty,3426,savings,2004-03-26,True
3430,Christopher,Elsner,19,17,Basel,3430,current,2004-01-19,True
3448,Thomas,Paul,24,62,Toronto,3448,savings,2019-11-16,True
3466,Melissa,Reinhold,20,89,Rome,3466,savings,2010-11-18,True
3480,Charles,Schütt,31,47,The Hague,3480,savings,2004-11-04,True
3495,Emily,Kugler,54,42,Stockholm,3495,current,2019-07-23,True
3501,Michelle,Heckmann,32,53,Tokyo,3501,savings,2022-12-01,True
3514,Donna,Pape,49,31,Barcelona,3514,savings,1995-08-09,True
3516,Mark,Berner,52,25,Odessa,3516,savings,2016-04-08,True
3520,Betty,Wiese,29,94,Munich,3520,current,2019-12-19,True
3545,Anthony,Lemke,33,43,Krakow,3545,current,2001-02-04,True
3554,Michelle,Rath,32,42,Stockholm,3554,savings,1996-08-01,True
3567,Kevin,Reich,19,94,Munich,3567,savings,2022-09-10,True
3607,Brian,Mueller,93,55,Chicago,3607,current,2015-11-23,True
3619,Timothy,Klinger,39,3,Manama,3619,savings,1998-06-20,True
3620,Daniel,Jonas,87,85,Casablanca,3620,savings,1998-09-10,True
3628,Ashley,Löhr,98,75,Milan,3628,savings,2011-02-12,True
3631,Karen,Faust,63,96,Reykjavik,3631,savings,2006-02-17,True
3634,Timothy,Sachs,54,36,Naples,3634,savings,2006-11-28,True
3638,Ronald,Gehrke,96,55,Chicago,3638,savings,2003-12-09,True
3648,Mary,Pahl,74,54,Cologne,3648,savings,1996-12-07,True
3667,Michelle,Rademacher,61,64,Luxembourg,3667,current,2022-01-13,True
3716,Paul,Nickel,98,50,Athens,3716,current,2002-04-01,True
3728,Betty,Paulus,66,85,Casablanca,3728,current,2015-02-03,True
3761,Anthony,Wenzel,59,64,Luxembourg,3761,current,2012-03-17,True
3762,Carol,Struck,81,88,Tirana,3762,savings,2015-07-04,True
3764,Jennifer,Mayer,24,53,Tokyo,3764,savings,2013-02-22,True
3777,David,Enders,22,41,Tallinn,3777,savings,2019-11-21,True
3783,Brian,Hillebrand,90,54,Cologne,3783,current,2014-06-06,True
3788,Robert,Johannsen,87,95,Prague,3788,current,1998-06-27,True
3812,Betty,Hansen,48,58,Ljubljana,3812,savings,2016-01-06,True
3840,Brian,Ernst,93,43,Krakow,3840,current,1996-04-26,True
3846,Betty,Renz,29,23,Warsaw,3846,savings,2019-05-18,True
3907,Kevin,Hopf,99,51,Johannesburg,3907,current,2018-11-09,True
3933,Margaret,Freund,37,93,San Francisco,3933,savings,2023-01-24,True
3937,Joseph,Möller,40,83,Oslo,3937,savings,2008-12-04,True
3941,Linda,Neubauer,82,14,Marseille,3941,savings,2001-05-16,True
3965,Emily,Steffens,61,11,Skopje,3965,savings,2013-08-19,True
3987,Linda,Rösch,40,73,Lille,3987,savings,2022-01-03,True
3992,Joshua,Wacker,84,35,Podgorica,3992,current,2010-10-06,True
4006,Daniel,Dieckmann,50,24,Cairo,4006,current,2014-11-04,True
4008,Elizabeth,Uhlig,32,64,Luxembourg,4008,savings,2010-09-06,True
4032,Karen,Rehm,82,13,Bologna,4032,savings,1999-09-09,True
4035,Kenneth,Brinkmann,39,61,Brussels,4035,current,2018-06-07,True
4052,Kenneth,Wahl,89,40,Istanbul,4052,current,2015-06-06,True
4057,Betty,Voss,23,97,Riyadh,4057,savings,2021-05-08,True
4072,Ronald,Kremer,88,28,Zurich,4072,savings,1995-11-18,True
4084,Elizabeth,Enders,79,9,Los Angeles,4084,savings,2006-09-23,True
4105,Christopher,Heidenreich,95,70,Madrid,4105,savings,1997-03-05,True
4116,Timothy,Grund,48,85,Casablanca,4116,current,1999-03-28,True
4135,Donna,Gläser,59,3,Manama,4135,current,2023-06-10,True
4142,Brian,Hecker,89,23,Warsaw,4142,current,2007-07-26,True
4174,Nancy,Langer,82,37,Cape Town,4174,current,2020-12-21,True
4179,Susan,Pietsch,93,22,Lisbon,4179,savings,1997-10-26,True
4186,Thomas,Pfaff,97,4,Amsterdam,4186,savings,2006-05-04,True
4188,Nancy,May,28,24,Cairo,4188,savings,2008-09-18,True
4210,Paul,Gehring,23,39,Almaty,4210,savings,2016-12-07,True
4214,Emily,Hertel,38,99,Bangkok,4214,savings,1997-11-07,True
4236,Lisa,Hinrichs,47,17,Basel,4236,savings,2019-06-21,True
4249,Amanda,Baumgarten,95,78,Belgrade,4249,savings,1999-10-23,True
4261,Emily,Klug,23,21,Helsinki,4261,current,2003-06-26,True
4289,Nancy,Fries,52,75,Milan,4289,savings,2002-08-26,True
4313,Donna,May,21,85,Casablanca,4313,current,2007-04-02,True
4320,Donald,Trapp,96,44,Valencia,4320,current,2015-04-12,True
4327,Amanda,Haag,72,28,Zurich,4327,savings,2017-11-13,True
4336,Stephanie,Höfer,95,89,Rome,4336,current,2023-11-09,True
4373,Ashley,Albert,96,42,Stockholm,4373,savings,2024-06-28,True
4384,Stephanie,Langer,86,67,Kiev,4384,current,2014-07-06,True
4421,Matthew,Seidler,98,75,Milan,4421,current,2012-10-18,True
4428,Ashley,Siegert,71,39,Almaty,4428,current,2006-12-20,True
4437,Karen,Schwabe,40,90,Bratislava,4437,savings,2014-02-01,True
4492,Deborah,Sturm,60,15,Zagreb,4492,current,2023-07-28,True
4494,Melissa,Strauch,62,67,Kiev,4494,savings,2006-06-15,True
4498,Patricia,Schmidtke,50,98,Paris,4498,current,2018-01-09,True
4512,Nancy,Langner,74,9,Los Angeles,4512,current,1996-07-21,True
4520,Brian,Geiger,23,56,Riga,4520,current,2024-08-20,True
4536,Patricia,Strobel,39,92,Seoul,4536,savings,2005-08-03,True
4577,Deborah,Bruns,73,23,Warsaw,4577,savings,2010-06-01,True
4604,David,Schreiber,42,56,Riga,4604,current,2021-03-10,True
4637,Mark,Schwab,88,32,Geneva,4637,savings,2019-12-06,True
4663,Daniel,Stoll,28,88,Tirana,4663,savings,2024-07-25,True
4678,Ronald,Brüning,36,24,Cairo,4678,current,1996-07-05,True
4690,Robert,Michel,44,31,Barcelona,4690,current,2022-11-26,True
4692,Stephanie,Reichel,80,94,Munich,4692,current,1996-04-27,True
4710,Daniel,Hölscher,84,83,Oslo,4710,savings,2000-11-10,True
4712,Mark,Wörner,73,63,Dubai,4712,savings,1996-10-06,True
4738,John,Lauer,98,15,Zagreb,4738,current,2003-03-04,True
4777,Emily,Benz,81,44,Valencia,4777,savings,2006-11-07,True
4791,Lisa,Seemann,54,11,Skopje,4791,savings,1999-01-21,True
4798,Matthew,Habermann,82,89,Rome,4798,savings,2006-11-24,True
4799,Brian,Zimmer,20,78,Belgrade,4799,savings,2004-12-02,True
4801,James,Sander,27,61,Brussels,4801,savings,1995-09-25,True
